step,chosen_action0,x,reward,distance_to_goal,latent_cost,planned_terminal_x,planned_terminal_reward,planned_terminal_cost
0.0,1.0,0.0001863359316432563,0.20018633593164326,0.7998136640683567,0.13027533888816833,0.001861624070443213,0.20186161994934082,0.1212344765663147
1.0,1.0,0.0005588341895326622,0.20055883418953258,0.7994411658104674,0.12410300225019455,0.002791569335386157,0.20279157161712646,0.12035004049539566
2.0,0.14467765390872955,0.0009579440438015151,0.20095794404380152,0.7990420559561985,0.12631958723068237,0.002637474564835429,0.2026374787092209,0.11827364563941956
