step,chosen_action0,chosen_action1,x,y,reward,distance_to_goal,latent_cost,planned_terminal_x,planned_terminal_y,planned_terminal_reward,planned_terminal_cost
0.0,0.14467765390872955,0.6947657465934753,-0.7391965029443102,-0.4981198528574435,0.020991734467302736,1.8210606575012207,0.3525772988796234,-0.1003025621175766,0.7560406923294067,0.529645562171936,0.20749236643314362
1.0,0.21471863985061646,0.6889103055000305,-0.704333177312234,-0.35625379977499716,0.07876984151144029,1.7135871648788452,0.3825378715991974,-0.5352768898010254,0.8334960341453552,0.29242199659347534,0.21367190778255463
2.0,-0.3701125383377075,0.2846224009990692,-0.6863038177019593,-0.16023863289404233,0.1385911161016612,1.6023131608963013,0.3944355249404907,0.17015396058559418,0.6963242292404175,0.6785005331039429,0.16096562147140503
3.0,-1.0,0.4363720715045929,-0.7661678749871431,0.07386443157530909,0.14565546033819,1.5891727209091187,0.30408474802970886,-0.9850475788116455,0.9000726342201233,0.04843590781092644,0.20196549594402313
4.0,-0.3788563311100006,1.0,-0.929492876200102,0.3949866485928061,0.09326126416193381,1.6866315603256226,0.2336421012878418,-0.1258545219898224,0.8924006819725037,0.49443578720092773,0.1989162266254425
5.0,0.18688975274562836,0.3302009105682373,-0.9127704048234854,0.6384066791250205,0.10482652430226058,1.665118932723999,0.21812984347343445,0.6416120529174805,0.6031866073608398,0.9350928664207458,0.0951981171965599
6.0,0.5675019025802612,0.05061209574341774,-0.7275975169270464,0.7983525812168675,0.19449627149640603,1.4983235597610474,0.24461543560028076,0.45920121669769287,0.900178849697113,0.7552935481071472,0.19114950299263
7.0,0.7317197322845459,-0.389157772064209,-0.46470757994535883,0.9009687875052339,0.32025730029769195,1.2643945217132568,0.22123907506465912,0.8855750560760498,0.47421351075172424,0.9164996147155762,0.09709116071462631
